Croisement	F_ID	OrigineF	Cohorte_F	M_ID	Origine_M	Cohorte_M	Year	Stocking_Year	Type	Offspring	Family	Cross	Family_N	Family_L	X	Dead_byF	Dead_byF2	Dead	Survival	Offspring_Surv
2008519T13	20085	Romaine	2020	19T13	Romaine	2018	2022	2023	LARSA	916	RO3-2D	RO3	2	D	RO3-2	353	353	88,25	0.903683492496589	828
19T1820T12	19T18	Romaine	2018	20T12	Romaine	2019	2022	2023	LARSA	1548	RO3-3A	RO3	3	A	RO3-3	631	631	157,75	0.898061389337641	1389.75
19T1820T03	19T18	Romaine	2018	20T03	Romaine	2019	2022	2023	LARSA	1548	RO3-3B	RO3	3	B	RO3-3	631	631	157,75	0.898061389337641	1389.75
19T1820T08	19T18	Romaine	2018	20T08	Romaine	2019	2022	2023	LARSA	1548	RO3-3C	RO3	3	C	RO3-3	631	631	157,75	0.898061389337641	1389.75
19T1819T13	19T18	Romaine	2018	19T13	Romaine	2018	2022	2023	LARSA	1548	RO3-3D	RO3	3	D	RO3-3	631	631	157,75	0.898061389337641	1389.75
1906420T12	19064	Romaine	2019	20T12	Romaine	2019	2022	2023	LARSA	618	RO3-4A	RO3	4	A	RO3-4	254	254	63,5	0.897165991902834	554
1906420T03	19064	Romaine	2019	20T03	Romaine	2019	2022	2023	LARSA	618	RO3-4B	RO3	4	B	RO3-4	254	254	63,5	0.897165991902834	554
1906420T08	19064	Romaine	2019	20T08	Romaine	2019	2022	2023	LARSA	618	RO3-4C	RO3	4	C	RO3-4	254	254	63,5	0.897165991902834	554
1906419T13	19064	Romaine	2019	19T13	Romaine	2018	2022	2023	LARSA	618	RO3-4D	RO3	4	D	RO3-4	254	254	63,5	0.897165991902834	554
2004220T12	20042	Romaine	2020	20T12	Romaine	2019	2022	2023	SSRR	1892	RO4-1A	RO4	1	A	RO4-1	1575	1575	525	0.722515856236786	1367
2004220T03	20042	Romaine	2020	20T03	Romaine	2019	2022	2023	SSRR	1892	RO4-1B	RO4	1	B	RO4-1	1575	1575	525	0.722515856236786	1367
2004219T13	20042	Romaine	2020	19T13	Romaine	2018	2022	2023	SSRR	1892	RO4-1C	RO4	1	C	RO4-1	1575	1575	525	0.722515856236786	1367
19T2620T12	19T26	Romaine	2018	20T12	Romaine	2019	2022	2023	SSRR	757	RO4-2A	RO4	2	A	RO4-2	962	962	320,6666667	0.576211453744494	436
19T2620T03	19T26	Romaine	2018	20T03	Romaine	2019	2022	2023	SSRR	757	RO4-2B	RO4	2	B	RO4-2	962	962	320,6666667	0.576211453744494	436
19T2619T13	19T26	Romaine	2018	19T13	Romaine	2018	2022	2023	SSRR	757	RO4-2C	RO4	2	C	RO4-2	962	962	320,6666667	0.576211453744494	436
19T0120T12	19T01	Romaine	2018	20T12	Romaine	2019	2022	2023	SSRR	1255	RO4-3A	RO4	3	A	RO4-3	1407	1407	469	0.626294820717131	786
19T0120T03	19T01	Romaine	2018	20T03	Romaine	2019	2022	2023	SSRR	1255	RO4-3B	RO4	3	B	RO4-3	1407	1407	469	0.626294820717131	786
19T0119T13	19T01	Romaine	2018	19T13	Romaine	2018	2022	2023	SSRR	1255	RO4-3C	RO4	3	C	RO4-3	1407	1407	469	0.626294820717131	786
2008020T15	20080	Romaine	2020	20T15	Romaine	2019	2022	2023	SSRR	1685	RO5-1A	RO5	1	A	RO5-1	520	520	173,3333333	0.897111199050257	1511.33333333334
2008019039	20080	Romaine	2020	19039	Romaine	2019	2022	2023	SSRR	1685	RO5-1B	RO5	1	B	RO5-1	520	520	173,3333333	0.897111199050257	1511.33333333334
2008020T08	20080	Romaine	2020	20T08	Romaine	2019	2022	2023	SSRR	1685	RO5-1C	RO5	1	C	RO5-1	520	520	173,3333333	0.897111199050257	1511.33333333334
20T0220T15	20T02	Romaine	2019	20T15	Romaine	2019	2022	2023	SSRR	1290	RO5-2A	RO5	2	A	RO5-2	549	549	183	0.858139534883721	1107
20T0219039	20T02	Romaine	2019	19039	Romaine	2019	2022	2023	SSRR	1290	RO5-2B	RO5	2	B	RO5-2	549	549	183	0.858139534883721	1107
20T0220T08	20T02	Romaine	2019	20T08	Romaine	2019	2022	2023	SSRR	1290	RO5-2C	RO5	2	C	RO5-2	549	549	183	0.858139534883721	1107
19T2320T15	19T23	Romaine	2018	20T15	Romaine	2019	2022	2023	SSRR	2933	RO5-3A	RO5	3	A	RO5-3	1974	1974	658	0.775656324582339	2275
19T2319039	19T23	Romaine	2018	19039	Romaine	2019	2022	2023	SSRR	2933	RO5-3B	RO5	3	B	RO5-3	1974	1974	658	0.775656324582339	2275
19T2320T08	19T23	Romaine	2018	20T08	Romaine	2019	2022	2023	SSRR	2933	RO5-3C	RO5	3	C	RO5-3	1974	1974	658	0.775656324582339	2275
20T1320024	20T13	Romaine	2019	20024	Romaine	2020	2022	2023	SSRR	2043	RO6-1A	RO6	1	A	RO6-1	802	802	267,3333333	0.869146679719367	1775.66666666667
20T1319T19	20T13	Romaine	2019	19T19	Romaine	2018	2022	2023	SSRR	2043	RO6-1B	RO6	1	B	RO6-1	802	802	267,3333333	0.869146679719367	1775.66666666667
20T1313066	20T13	Romaine	2019	13066	Romaine	2013	2022	2023	SSRR	2043	RO6-1C	RO6	1	C	RO6-1	802	802	267,3333333	0.869146679719367	1775.66666666667
1906420024	19064	Romaine	2019	20024	Romaine	2020	2022	2023	SSRR	349	RO6-2A	RO6	2	A	RO6-2	575	575	191,6666667	0.450811843361987	157.333333333333
1906419T19	19064	Romaine	2019	19T19	Romaine	2018	2022	2023	SSRR	349	RO6-2B	RO6	2	B	RO6-2	575	575	191,6666667	0.450811843361987	157.333333333333
1906413066	19064	Romaine	2019	13066	Romaine	2013	2022	2023	SSRR	349	RO6-2C	RO6	2	C	RO6-2	575	575	191,6666667	0.450811843361987	157.333333333333
19T0920024	19T09	Romaine	2018	20024	Romaine	2020	2022	2023	SSRR	1449	RO6-3A	RO6	3	A	RO6-3	746	746	248,6666667	0.828347906120571	1200
19T0919T19	19T09	Romaine	2018	19T19	Romaine	2018	2022	2023	SSRR	1449	RO6-3B	RO6	3	B	RO6-3	746	746	248,6666667	0.828347906120571	1200
19T0913066	19T09	Romaine	2018	13066	Romaine	2013	2022	2023	SSRR	1449	RO6-3C	RO6	3	C	RO6-3	746	746	248,6666667	0.828347906120571	1200
20T0619T13	20T06	Romaine	2019	19T13	Romaine	2018	2022	2023	SSRR	1896	RO7-1A	RO7	1	A	RO7-1	2296	2296	765,3333333	0.461885510048632	656.916666666667
20T0620T03	20T06	Romaine	2019	20T03	Romaine	2019	2022	2023	SSRR	1896	RO7-1B	RO7	1	B	RO7-1	2296	2296	765,3333333	0.461885510048632	656.916666666667
20T0620T08	20T06	Romaine	2019	20T08	Romaine	2019	2022	2023	SSRR	1896	RO7-1C	RO7	1	C	RO7-1	2296	2296	765,3333333	0.461885510048632	656.916666666667
20T0620024	20T06	Romaine	2019	20024	Romaine	2020	2022	2023	SSRR	1472	RO7-1D	RO7	1	D	RO7-1	2296	2296	765,3333333	0.461885510048632	656.916666666667
2010019T13	20100	Romaine	2020	19T13	Romaine	2018	2022	2023	SSRR	2438	RO7-2A	RO7	2	A	RO7-2	549	549	183	0.899931647300068	1645.75
2010020T03	20100	Romaine	2020	20T03	Romaine	2019	2022	2023	SSRR	2438	RO7-2B	RO7	2	B	RO7-2	549	549	183	0.899931647300068	1645.75
2010020T08	20100	Romaine	2020	20T08	Romaine	2019	2022	2023	SSRR	2438	RO7-2C	RO7	2	C	RO7-2	549	549	183	0.899931647300068	1645.75
2010020024	20100	Romaine	2020	20024	Romaine	2020	2022	2023	SSRR	1829	RO7-2D	RO7	2	D	RO7-2	549	549	183	0.899931647300068	1645.75
1800119T13	18001	Romaine	2018	19T13	Romaine	2018	2022	2023	SSRR	2440	RO7-3A	RO7	3	A	RO7-3	3863	3863	1287,666667	0.296357012750455	542.333333333333
1800120T03	18001	Romaine	2018	20T03	Romaine	2019	2022	2023	SSRR	2440	RO7-3B	RO7	3	B	RO7-3	3863	3863	1287,666667	0.296357012750455	542.333333333333
1800120T08	18001	Romaine	2018	20T08	Romaine	2019	2022	2023	SSRR	2440	RO7-3C	RO7	3	C	RO7-3	3863	3863	1287,666667	0.296357012750455	542.333333333333
1800120024	18001	Romaine	2018	20024	Romaine	2020	2022	2023	SSRR	1830	RO7-3D	RO7	3	D	RO7-3	3863	3863	1287,666667	0.296357012750455	542.333333333333
20T1820T14	20T18	Romaine	2019	20T14	Romaine	2019	2022	2023	SSRR	939	RO8-1A	RO8	1	A	RO8-1	1023	1023	511,5	0.454981353223229	427
20T1820T15	20T18	Romaine	2019	20T15	Romaine	2019	2022	2023	SSRR	939	RO8-1B	RO8	1	B	RO8-1	1023	1023	511,5	0.454981353223229	427
19T1220T14	19T12	Romaine	2018	20T14	Romaine	2019	2022	2023	SSRR	1696	RO8-2A	RO8	2	A	RO8-2	1213	1213	606,5	0.642288410498378	1089
19T1220T15	19T12	Romaine	2018	20T15	Romaine	2019	2022	2023	SSRR	1696	RO8-2B	RO8	2	B	RO8-2	1213	1213	606,5	0.642288410498378	1089
2109120T15	21091	Romaine	2021	20T15	Romaine	2019	2023	2024	LARSA	1254	RO1-1A	RO1	1	A	RO1-1	149	149	74,5	0,940566414	1179
2109119T21	21091	Romaine	2021	19T21	Romaine	2018	2023	2024	LARSA	1254	RO1-1B	RO1	1	B	RO1-1	149	149	74,5	0,940566414	1179
22T5019062	22T50	Romaine	2021	19062	Romaine	2019	2023	2024	LARSA	461	RO2-1A	RO2	1	A	RO2-1	1296	1296	432	0.0629067245119306	29
22T5021093	22T50	Romaine	2021	21093	Romaine	2021	2023	2024	LARSA	461	RO2-1B	RO2	1	B	RO2-1	1296	1296	432	0.0629067245119306	29
22T5020T07	22T50	Romaine	2021	20T07	Romaine	2019	2023	2024	LARSA	461	RO2-1C	RO2	1	C	RO2-1	1296	1296	432	0.0629067245119306	29
2105119062	21051	Romaine	2021	19062	Romaine	2019	2023	2024	LARSA	1094	RO2-2A	RO2	2	A	RO2-2	221	221	73,66666667	0.932683521169662	1020.66666666666
2105121093	21051	Romaine	2021	21093	Romaine	2021	2023	2024	LARSA	1094	RO2-2B	RO2	2	B	RO2-2	221	221	73,66666667	0.932683521169662	1020.66666666666
2105120T07	21051	Romaine	2021	20T07	Romaine	2019	2023	2024	LARSA	1094	RO2-2C	RO2	2	C	RO2-2	221	221	73,66666667	0.932683521169662	1020.66666666666
22T4519062	22T45	Romaine	2021	19062	Romaine	2019	2023	2024	LARSA	1313	RO2-3A	RO2	3	A	RO2-3	135	135	45	0.965727341964966	1268
22T4521093	22T45	Romaine	2021	21093	Romaine	2021	2023	2024	LARSA	1313	RO2-3B	RO2	3	B	RO2-3	135	135	45	0.965727341964966	1268
22T4520T07	22T45	Romaine	2021	20T07	Romaine	2019	2023	2024	LARSA	1313	RO2-3C	RO2	3	C	RO2-3	135	135	45	0.965727341964966	1268
21T0519039	21T05	Romaine	2020	19039	Romaine	2019	2023	2024	LARSA	1616	RO3-1A	RO3	1	A	RO3-1	151	151	50,33333333	0.968853135313531	1565.66666666667
21T0519050	21T05	Romaine	2020	19050	Romaine	2019	2023	2024	LARSA	1616	RO3-1B	RO3	1	B	RO3-1	151	151	50,33333333	0.968853135313531	1565.66666666667
21T0519T21	21T05	Romaine	2020	19T21	Romaine	2018	2023	2024	LARSA	1616	RO3-1C	RO3	1	C	RO3-1	151	151	50,33333333	0.968853135313531	1565.66666666667
19T0919039	19T09	Romaine	2018	19039	Romaine	2019	2023	2024	LARSA	1253	RO3-2A	RO3	2	A	RO3-2	1088	1088	362,6666667	0.710561319499867	890.333333333333
19T0919050	19T09	Romaine	2018	19050	Romaine	2019	2023	2024	LARSA	1253	RO3-2B	RO3	2	B	RO3-2	1088	1088	362,6666667	0.710561319499867	890.333333333333
19T0919T21	19T09	Romaine	2018	19T21	Romaine	2018	2023	2024	LARSA	1253	RO3-2C	RO3	2	C	RO3-2	1088	1088	362,6666667	0.710561319499867	890.333333333333
1906419039	19064	Romaine	2019	19039	Romaine	2019	2023	2024	LARSA	1073	RO3-3A	RO3	3	A	RO3-3	432	432	144	0.865796831314073	929
1906419050	19064	Romaine	2019	19050	Romaine	2019	2023	2024	LARSA	1073	RO3-3B	RO3	3	B	RO3-3	432	432	144	0.865796831314073	929
1906419T21	19064	Romaine	2019	19T21	Romaine	2018	2023	2024	LARSA	1073	RO3-3C	RO3	3	C	RO3-3	432	432	144	0.865796831314073	929
2008019062	20080	Romaine	2020	19062	Romaine	2019	2023	2024	LARSA	1630	RO4-1A	RO4	1	A	RO4-1	463	463	154,3333333	0.905316973415133	1475.66666666667
2008020036	20080	Romaine	2020	20036	Romaine	2020	2023	2024	LARSA	1630	RO4-1B	RO4	1	B	RO4-1	463	463	154,3333333	0.905316973415133	1475.66666666667
2008021093	20080	Romaine	2020	21093	Romaine	2021	2023	2024	LARSA	1630	RO4-1C	RO4	1	C	RO4-1	463	463	154,3333333	0.905316973415133	1475.66666666667
2008519062	20085	Romaine	2020	19062	Romaine	2019	2023	2024	LARSA	1676	RO4-2A	RO4	2	A	RO4-2	418	418	139,3333333	0.916865552903739	1536.66666666667
2008520036	20085	Romaine	2020	20036	Romaine	2020	2023	2024	LARSA	1676	RO4-2B	RO4	2	B	RO4-2	418	418	139,3333333	0.916865552903739	1536.66666666667
2008521093	20085	Romaine	2020	21093	Romaine	2021	2023	2024	LARSA	1676	RO4-2C	RO4	2	C	RO4-2	418	418	139,3333333	0.916865552903739	1536.66666666667
19T1019062	19T10	Romaine	2018	19062	Romaine	2019	2023	2024	LARSA	2057	RO4-3A	RO4	3	A	RO4-3	1357	1357	452,3333333	0.780100469940042	1604.66666666667
19T1020036	19T10	Romaine	2018	20036	Romaine	2020	2023	2024	LARSA	2057	RO4-3B	RO4	3	B	RO4-3	1357	1357	452,3333333	0.780100469940042	1604.66666666667
19T1021093	19T10	Romaine	2018	21093	Romaine	2021	2023	2024	LARSA	2057	RO4-3C	RO4	3	C	RO4-3	1357	1357	452,3333333	0.780100469940042	1604.66666666667
19T1119050	19T11	Romaine	2018	19050	Romaine	2019	2023	2024	LARSA	1065	RO5-1A	RO5	1	A	RO5-1	1644	1644	411	0.613993895280582	653.75
19T1120036	19T11	Romaine	2018	20036	Romaine	2020	2023	2024	LARSA	1065	RO5-1B	RO5	1	B	RO5-1	1644	1644	411	0.613993895280582	653.75
19T1121114	19T11	Romaine	2018	21114	Romaine	2021	2023	2024	LARSA	1065	RO5-1C	RO5	1	C	RO5-1	1644	1644	411	0.613993895280582	653.75
19T1119T21	19T11	Romaine	2018	19T21	Romaine	2018	2023	2024	LARSA	1065	RO5-1D	RO5	1	D	RO5-1	1644	1644	411	0.613993895280582	653.75
20T0919050	20T09	Romaine	2019	19050	Romaine	2019	2023	2024	LARSA	1267	RO5-2A	RO5	2	A	RO5-2	908	908	227	0.820801263074798	1039.75
20T0920036	20T09	Romaine	2019	20036	Romaine	2020	2023	2024	LARSA	1267	RO5-2B	RO5	2	B	RO5-2	908	908	227	0.820801263074798	1039.75
20T0921114	20T09	Romaine	2019	21114	Romaine	2021	2023	2024	LARSA	1267	RO5-2C	RO5	2	C	RO5-2	908	908	227	0.820801263074798	1039.75
20T0919T21	20T09	Romaine	2019	19T21	Romaine	2018	2023	2024	LARSA	1267	RO5-2D	RO5	2	D	RO5-2	908	908	227	0.820801263074798	1039.75
19T0419050	19T04	Romaine	2018	19050	Romaine	2019	2023	2024	LARSA	1505	RO5-3A	RO5	3	A	RO5-3	2113	2113	528,25	0.648886673313393	976.25
19T0420036	19T04	Romaine	2018	20036	Romaine	2020	2023	2024	LARSA	1505	RO5-3B	RO5	3	B	RO5-3	2113	2113	528,25	0.648886673313393	976.25
19T0421114	19T04	Romaine	2018	21114	Romaine	2021	2023	2024	LARSA	1505	RO5-3C	RO5	3	C	RO5-3	2113	2113	528,25	0.648886673313393	976.25
19T0419T21	19T04	Romaine	2018	19T21	Romaine	2018	2023	2024	LARSA	1505	RO5-3D	RO5	3	D	RO5-3	2113	2113	528,25	0.648886673313393	976.25
19T1719050	19T17	Romaine	2018	19050	Romaine	2019	2023	2024	LARSA	1422	RO5-4A	RO5	4	A	RO5-4	1260	1260	315	0.833860759493671	1107
19T1720036	19T17	Romaine	2018	20036	Romaine	2020	2023	2024	LARSA	1655	RO5-4B	RO5	4	B	RO5-4	1260	1260	315	0.833860759493671	1581
19T1721114	19T17	Romaine	2018	21114	Romaine	2021	2023	2024	LARSA	1422	RO5-4C	RO5	4	C	RO5-4	1260	1260	315	0.833860759493671	1107
19T1719T21	19T17	Romaine	2018	19T21	Romaine	2018	2023	2024	LARSA	1655	RO5-4D	RO5	4	D	RO5-4	1260	1260	315	0.833860759493671	1581
2002919036	20029	Puyjalon	2020	19036	Puyjalon	2019	2023	2024	LARSA	1668	PU1-1A	PU1	1	A	PU1-1	1040	1040	520	0.688249400479616	1148
2002919047	20029	Puyjalon	2020	19047	Puyjalon	2019	2023	2024	LARSA	1668	PU1-1B	PU1	1	B	PU1-1	1040	1040	520	0.688249400479616	1148
21T2819062	21T28	Romaine	2020	19062	Romaine	2019	2023	2024	SSRR	285	RO6-1A	RO6	1	A	RO6-1	462	462	115,5	0.595092024539877	169.75
21T2819T21	21T28	Romaine	2020	19T21	Romaine	2018	2023	2024	SSRR	285	RO6-1B	RO6	1	B	RO6-1	462	462	115,5	0.595092024539877	169.75
21T2821093	21T28	Romaine	2020	21093	Romaine	2021	2023	2024	SSRR	285	RO6-1C	RO6	1	C	RO6-1	462	462	115,5	0.595092024539877	169.75
21T2821114	21T28	Romaine	2020	21114	Romaine	2021	2023	2024	SSRR	285	RO6-1D	RO6	1	D	RO6-1	462	462	115,5	0.595092024539877	169.75
2113819062	21138	Romaine	2021	19062	Romaine	2019	2023	2024	SSRR	449	RO6-2A	RO6	2	A	RO6-2	593	593	148,25	0.669821826280624	300.75
2113819T21	21138	Romaine	2021	19T21	Romaine	2018	2023	2024	SSRR	449	RO6-2B	RO6	2	B	RO6-2	593	593	148,25	0.669821826280624	300.75
2113821093	21138	Romaine	2021	21093	Romaine	2021	2023	2024	SSRR	449	RO6-2C	RO6	2	C	RO6-2	593	593	148,25	0.669821826280624	300.75
2113821114	21138	Romaine	2021	21114	Romaine	2021	2023	2024	SSRR	449	RO6-2D	RO6	2	D	RO6-2	593	593	148,25	0.669821826280624	300.75
20T1619062	20T16	Romaine	2019	19062	Romaine	2019	2023	2024	SSRR	591	RO6-3A	RO6	3	A	RO6-3	1397	1397	349,25	0.408552074513124	241.25
20T1619T21	20T16	Romaine	2019	19T21	Romaine	2018	2023	2024	SSRR	591	RO6-3B	RO6	3	B	RO6-3	1397	1397	349,25	0.408552074513124	241.25
20T1621093	20T16	Romaine	2019	21093	Romaine	2021	2023	2024	SSRR	591	RO6-3C	RO6	3	C	RO6-3	1397	1397	349,25	0.408552074513124	241.25
20T1621114	20T16	Romaine	2019	21114	Romaine	2021	2023	2024	SSRR	591	RO6-3D	RO6	3	D	RO6-3	1397	1397	349,25	0.408552074513124	241.25
2105819062	21058	Romaine	2021	19062	Romaine	2019	2023	2024	SSRR	867	RO6-4A	RO6	4	A	RO6-4	1542	1542	385,5	0.55523507355062	481.25
2105819T21	21058	Romaine	2021	19T21	Romaine	2018	2023	2024	SSRR	867	RO6-4B	RO6	4	B	RO6-4	1542	1542	385,5	0.55523507355062	481.25
2105821093	21058	Romaine	2021	21093	Romaine	2021	2023	2024	SSRR	867	RO6-4C	RO6	4	C	RO6-4	1542	1542	385,5	0.55523507355062	481.25
2105821114	21058	Romaine	2021	21114	Romaine	2021	2023	2024	SSRR	867	RO6-4D	RO6	4	D	RO6-4	1542	1542	385,5	0.55523507355062	481.25
2002120039	20021	Puyjalon	2020	20039	Puyjalon	2020	2023	2024	SSRR	1281	PU2-1A	PU2	1	A	PU2-1	331	331	110,3333333	0.717817561807332	280.666666666667
2002121052	20021	Puyjalon	2020	21052	Puyjalon	2021	2023	2024	SSRR	1281	PU2-1B	PU2	1	B	PU2-1	331	331	110,3333333	0.717817561807332	280.666666666667
2114420039	21144	Puyjalon	2021	20039	Puyjalon	2020	2023	2024	SSRR	1028	PU2-2A	PU2	2	A	PU2-2	775	775	258,3333333	0.748702983138781	769.666666666667
2114421052	21144	Puyjalon	2021	21052	Puyjalon	2021	2023	2024	SSRR	1028	PU2-2B	PU2	2	B	PU2-2	775	775	258,3333333	0.748702983138781	769.666666666667
2006820039	20068	Puyjalon	2020	20039	Puyjalon	2020	2023	2024	SSRR	1664	PU7-2A	PU7	2	A	PU7-2	49	49	24,5	0.973759371652981	909.166666666667
2006821052	20068	Puyjalon	2020	21052	Puyjalon	2021	2023	2024	SSRR	1664	PU7-2B	PU7	2	B	PU7-2	49	49	24,5	0.973759371652981	909.166666666667
2109920099	21099	Puyjalon	2021	20099	Puyjalon	2020	2023	2024	SSRR	862	PU3-1A	PU3	1	A	PU3-1	495	495	165	0.808510638297872	696.666666666667
2109921125	21099	Puyjalon	2021	21125	Puyjalon	2021	2023	2024	SSRR	862	PU3-1B	PU3	1	B	PU3-1	495	495	165	0.808510638297872	696.666666666667
2003820099	20038	Puyjalon	2020	20099	Puyjalon	2020	2023	2024	SSRR	3043	PU3-2A	PU3	2	A	PU3-2	1069	1069	356,3333333	0.882913472070098	2687
2003821125	20038	Puyjalon	2020	21125	Puyjalon	2021	2023	2024	SSRR	3043	PU3-2B	PU3	2	B	PU3-2	1069	1069	356,3333333	0.882913472070098	2687
1905220099	19052	Puyjalon	2019	20099	Puyjalon	2020	2023	2024	SSRR	1027	PU3-3A	PU3	3	A	PU3-3	922	922	307,3333333	0.700649350649352	719.333333333337
1905221125	19052	Puyjalon	2019	21125	Puyjalon	2021	2023	2024	SSRR	1027	PU3-3B	PU3	3	B	PU3-3	922	922	307,3333333	0.700649350649352	719.333333333337
21T1620052	21T16	Puyjalon	2020	20052	Puyjalon	2020	2023	2024	SSRR	1237	PU4-2A	PU4	2	A	PU4-2	1273	1273	424,3333333	0.656873315363882	812.333333333337
21T1619047	21T16	Puyjalon	2020	19047	Puyjalon	2019	2023	2024	SSRR	1237	PU4-2B	PU4	2	B	PU4-2	1273	1273	424,3333333	0.656873315363882	812.333333333337
21T1621052	21T16	Puyjalon	2020	21052	Puyjalon	2021	2023	2024	SSRR	1237	PU4-2C	PU4	2	C	PU4-2	1273	1273	424,3333333	0.656873315363882	812.333333333337
2005120052	20051	Puyjalon	2020	20052	Puyjalon	2020	2023	2024	SSRR	1409	PU4-3A	PU4	3	A	PU4-3	1425	1425	475	0.667677238805969	954.33333333333
2005119047	20051	Puyjalon	2020	19047	Puyjalon	2019	2023	2024	SSRR	1409	PU4-3B	PU4	3	B	PU4-3	1425	1425	475	0.667677238805969	954.33333333333
2005121052	20051	Puyjalon	2020	21052	Puyjalon	2021	2023	2024	SSRR	1409	PU4-3C	PU4	3	C	PU4-3	1425	1425	475	0.667677238805969	954.33333333333
20T1818002	20T18	Romaine	2019	18002	Romaine	2018	2023	2024	SSRR	617	RO8-1A	RO8	1	A	RO8-1	756	756	252	0.591351351351352	364.666666666667
20T1819T24	20T18	Romaine	2019	19T24	Romaine	2018	2023	2024	SSRR	617	RO8-1B	RO8	1	B	RO8-1	756	756	252	0.591351351351352	364.666666666667
20T1820036	20T18	Romaine	2019	20036	Romaine	2020	2023	2024	SSRR	617	RO8-1C	RO8	1	C	RO8-1	756	756	252	0.591351351351352	364.666666666667
20T0418002	20T04	Romaine	2019	18002	Romaine	2018	2023	2024	SSRR	2001	RO8-2A	RO8	2	A	RO8-2	3445	3445	1148,333333	0.426120273196735	852.666666666667
20T0419T24	20T04	Romaine	2019	19T24	Romaine	2018	2023	2024	SSRR	2001	RO8-2B	RO8	2	B	RO8-2	3445	3445	1148,333333	0.426120273196735	852.666666666667
20T0420036	20T04	Romaine	2019	20036	Romaine	2020	2023	2024	SSRR	2001	RO8-2C	RO8	2	C	RO8-2	3445	3445	1148,333333	0.426120273196735	852.666666666667
19T0818002	19T08	Romaine	2018	18002	Romaine	2018	2023	2024	SSRR	2178	RO8-3A	RO8	3	A	RO8-3	1880	1880	626,6666667	0.712274257728803	1551.33333333333
19T0819T24	19T08	Romaine	2018	19T24	Romaine	2018	2023	2024	SSRR	2178	RO8-3B	RO8	3	B	RO8-3	1880	1880	626,6666667	0.712274257728803	1551.33333333333
19T0820036	19T08	Romaine	2018	20036	Romaine	2020	2023	2024	SSRR	2178	RO8-3C	RO8	3	C	RO8-3	1880	1880	626,6666667	0.712274257728803	1551.33333333333
19T3013149	19T30	Romaine	2018	13149	Romaine	2013	2023	2024	LARSA	2805	RO7-1B	RO7	1	B	RO7-1	6083	6083	1804	0	0
19T3021093	19T30	Romaine	2018	21093	Romaine	2021	2023	2024	LARSA	2500	RO7-1C	RO7	1	C	RO7-1	6083	6083	1804	0	0
19T2213149	19T22	Romaine	2018	13149	Romaine	2013	2023	2024	LARSA	2936	RO7-2B	RO7	2	B	RO7-2	3158	3158	1052,666667	0.437778173402171	819.666666666663
19T2221093	19T22	Romaine	2018	21093	Romaine	2021	2023	2024	LARSA	2936	RO7-2C	RO7	2	C	RO7-2	3158	3158	1052,666667	0.437778173402171	819.666666666663
19T0113149	19T01	Romaine	2018	13149	Romaine	2013	2023	2024	LARSA	2470	RO7-3B	RO7	3	B	RO7-3	3817	3817	1272,333333	0.484885290148448	1197.66666666667
19T0121093	19T01	Romaine	2018	21093	Romaine	2021	2023	2024	LARSA	2470	RO7-3C	RO7	3	C	RO7-3	3817	3817	1272,333333	0.484885290148448	1197.66666666667
19T1613149	19T16	Romaine	2018	13149	Romaine	2013	2023	2024	SSRR	1908	RO9-1B	RO9	1	B	RO9-1	3077	3077	1025,666667	0.462344923990915	882.000000000003
19T1621114	19T16	Romaine	2018	21114	Romaine	2021	2023	2024	SSRR	1908	RO9-1C	RO9	1	C	RO9-1	3077	3077	1025,666667	0.462344923990915	882.000000000003
19T1813149	19T18	Romaine	2018	13149	Romaine	2013	2023	2024	SSRR	2501	RO9-2B	RO9	2	B	RO9-2	3995	3995	1331,666667	0.467475339909358	1169
19T1821114	19T18	Romaine	2018	21114	Romaine	2021	2023	2024	SSRR	2501	RO9-2C	RO9	2	C	RO9-2	3995	3995	1331,666667	0.467475339909358	1169
19T0713149	19T07	Romaine	2018	13149	Romaine	2013	2023	2024	SSRR	3153	RO9-3B	RO9	3	B	RO9-3	6331	6331	2110,333333	0.330690347816894	1042.66666666667
19T0721114	19T07	Romaine	2018	21114	Romaine	2021	2023	2024	SSRR	3153	RO9-3C	RO9	3	C	RO9-3	6331	6331	2110,333333	0.330690347816894	1042.66666666667
22T5019T21	22T50	Romaine	2021	19T21	Romaine	2018	2023	2024	LARSA	141	RO10-1A	RO10	1	A	RO10-1	351	351	141	0	0
22T5020036	22T50	Romaine	2021	20036	Romaine	2020	2023	2024	LARSA	141	RO10-1B	RO10	1	B	RO10-1	351	351	141	0	0
20T1319T21	20T13	Romaine	2019	19T21	Romaine	2018	2023	2024	SSRR	2644	RO11-1A	RO11	1	A	RO11-1	136	136	45,33333333	0.982854261220373	2598.66666666667
20T1320036	20T13	Romaine	2019	20036	Romaine	2020	2023	2024	SSRR	2644	RO11-1B	RO11	1	B	RO11-1	136	136	45,33333333	0.982854261220373	2598.66666666667
20T1320T15	20T13	Romaine	2019	20T15	Romaine	2019	2023	2024	SSRR	2644	RO11-1C	RO11	1	C	RO11-1	136	136	45,33333333	0.982854261220373	2598.66666666667
1800119T21	18001	Romaine	2018	19T21	Romaine	2018	2023	2024	SSRR	3700	RO11-2A	RO11	2	A	RO11-2	551	551	183,6666667	0.950364831997117	3516.66666666666
